step,phase,tool_ms,update_ms,export_ms,metrics_ms,pipeline_ms,render_ms,faces,removed_mm3,planned_remaining_mm3,planned_removed_mm3,excess_removed_mm3,completion_pct,remaining_area_mm2,overcut_area_mm2
37,面粗,4.182800000307907,12.666199999330274,1.0788999998112558,31.311099999584258,49.2484999995213,25.75890000025538,43736,98.2193897730831,748.4548094266158,98.21936385237063,2.59207124599925e-05,11.600609414125413,472.49807537538777,10.132535189026479
38,面粗,3.395999999156629,11.133500000141794,1.0165999992750585,29.06280000024708,44.6181000006618,23.23089999936201,43846,100.55434635657002,746.1198527570435,100.55432052194294,2.5834627081167127e-05,11.876389252847732,472.1251000330066,10.132535189026479
39,面粗,2.7920000002268353,10.312399999747868,0.9651000000303611,29.18509999926755,43.261599999823375,22.654299999885552,43846,100.55434635657002,746.1198527570435,100.55432052194294,2.5834627081167127e-05,11.876389252847732,472.1251000330066,10.132535189026479
40,面粗,2.3553000000902102,12.389399999847228,1.0038999998869258,30.890199999703327,46.648800000184565,24.746699999923294,43846,100.55434635657002,746.1198527570435,100.55432052194294,2.5834627081167127e-05,11.876389252847732,472.1251000330066,10.132535189026479
41,面粗,2.5028000000020256,11.456500000349479,0.9430999998585321,30.143599999973958,45.05479999988893,23.54419999937818,44002,106.4874828323882,740.186719449411,106.48745382957543,2.9002812766520947e-05,12.577146816368861,471.93154770822787,10.132535189026479
42,面粗,3.7708999998358195,12.16779999958817,1.0565000002316083,29.856800000743533,46.86000000037893,22.992499999418214,44162,112.13325394418644,734.5409531425197,112.13322013646678,3.380771966021712e-05,13.243963696471218,471.3649336537457,10.132535189026479
43,面粗,2.4493000000802567,11.597400000027847,0.9798000000955653,30.362800000148127,45.398799999929906,23.09900000000198,44162,112.13325394418644,734.5409531425197,112.13322013646678,3.380771966021712e-05,13.243963696471218,471.3649336537457,10.132535189026479
44,面粗,3.3227000003535068,11.89769999928103,1.0006000002249493,30.536899999788147,46.76649999964866,23.11250000002474,44162,112.13325394418644,734.5409531425197,112.13322013646678,3.380771966021712e-05,13.243963696471218,471.3649336537457,10.132535189026479
45,面粗,3.038599999854341,11.839499999950931,1.0529000001042732,31.11689999968803,47.05730000023323,22.61739999994461,44264,113.08607248686894,733.5881348164982,113.08603846248832,3.402438062494184e-05,13.356500296274596,471.0957091696854,10.132535189026479
46,面粗,3.0980000001363805,11.25899999988178,0.961499999903026,30.24619999996503,45.57500000009895,23.064500000145927,44286,113.14782023455336,733.5263870688082,113.14778621017831,3.402437505428679e-05,13.36379327268025,471.0562731992054,10.132535189026479
47,面粗,2.9226000006019603,11.85890000033396,0.9792999999262975,30.383700000129465,46.155500000168104,23.865000000114378,44286,113.14782023455336,733.5263870688082,113.14778621017831,3.402437505428679e-05,13.36379327268025,471.0562731992054,10.132535189026479
48,面粗,3.987099999903876,12.673300000642485,0.9929999996529659,31.050300000060815,48.712300000261166,24.400799999966694,44402,118.06329258564074,728.6109067118018,118.06326656718466,2.6018456082965713e-05,13.944356671463249,470.378344454368,10.132535189026479
49,面粗,3.3670000002530287,12.798900000234426,1.0414999997010455,31.641599999602477,48.85720000038418,34.29729999970732,44534,121.82345086449641,724.8507602941971,121.82341298478934,3.787970706525812e-05,14.388464515575517,469.0557012016391,10.132535189026479
50,面粗,2.414900000076159,12.913900000057765,1.0107999996762373,32.10949999993318,48.456000000442145,22.445099999458762,44534,121.82345086449641,724.8507602941971,121.82341298478934,3.787970706525812e-05,14.388464515575517,469.0557012016391,10.132535189026479
51,面粗,2.625300000545394,11.557599999832746,0.9841999999480322,30.77720000055706,45.95119999976305,22.605099999964295,44534,121.82345086449641,724.8507602941971,121.82341298478934,3.787970706525812e-05,14.388464515575517,469.0557012016391,10.132535189026479
52,面粗,2.9708000001846813,11.684099999911268,0.9660000005169422,31.450299999960407,47.08089999985532,23.70760000030714,44534,121.82345086449641,724.8507602941971,121.82341298478934,3.787970706525812e-05,14.388464515575517,469.0557012016391,10.132535189026479
53,面粗,3.036199999769451,12.23149999987072,1.026300000376068,30.961099999331054,47.26389999996172,22.75999999983469,44602,123.07527052090154,723.5989402418312,123.07523303715527,3.74837462686628e-05,14.53631596680355,468.3732805770986,10.132535189026479
54,面粗,2.922200000284647,12.033499999233754,0.9817999998631421,31.32400000049529,47.27370000000519,22.933399999601534,44602,123.07527052090154,723.5989402418312,123.07523303715527,3.74837462686628e-05,14.53631596680355,468.3732805770986,10.132535189026479
55,面精,3.258300000197778,11.52879999972356,0.9859000001597451,31.400200000462064,47.1823999996559,23.95630000046367,44602,123.07527052090154,723.5989402418312,123.07523303715527,3.74837462686628e-05,14.53631596680355,468.3732805770986,10.132535189026479
56,面精,2.771800000118674,13.032400000156485,1.0802999995576101,31.143699999120145,48.035199999503675,23.573899999973946,44908,133.53548063245398,713.1425337404675,133.53163953851902,0.003841093934966011,15.7713136591116,460.4773673282915,10.136353718387076
57,面精,3.6005000001750886,11.73099999959959,0.9908000001814798,31.252600000698294,47.58559999936551,23.73419999912585,44906,133.55765710579726,713.1203572671196,133.55381601186684,0.0038410939304185376,15.773932904394817,460.30559879102526,10.117705783044002
58,面精,2.70009999985632,12.61510000040289,1.0066999993796344,31.133000000409083,47.47419999966951,22.76400000027934,44968,136.96265963991027,709.7153547330081,136.95881854597837,0.0038410939318964665,16.176094992429782,457.4407593994207,10.360375115584677
59,面精,3.3043999992514728,12.077400000634952,0.9991000006266404,32.61010000005626,48.998000000210595,23.945000000821892,44940,141.7985556907879,704.8831817373517,141.79099154163475,0.007564149153154176,16.746819026321404,449.8519125539407,10.474495994049457
60,面精,3.0133000000205357,13.287900000250374,1.01859999995213,31.75459999965824,49.0855999996711,24.26519999971788,45250,148.89786385327898,697.7880697511505,148.88610352783599,0.011760325442992325,17.584816949267772,443.07179636118457,10.474495994049457
61,面精,2.972799999952258,14.137099999970815,1.044700000420562,31.77109999978711,49.93360000025859,23.16679999967164,45556,157.6426275244812,689.0482713582122,157.62590192077425,0.01672560370695919,18.617067449964033,432.77958575973287,10.474495994049457
62,面精,2.8446999995139777,11.672000000544358,1.0089999996125698,32.15799999998126,47.693700000309036,23.78930000031687,45554,161.6219621756827,685.073884230507,161.60028904847945,0.021673127203257536,19.086479090608893,423.5000614812798,10.474495994049457
63,面精,2.8425999998944462,12.518399999862595,1.0469999997440027,32.0304999995642,48.44859999957407,25.370700000166835,45538,168.76524668309867,677.9355462927651,168.73862698622133,0.0266196968773329,19.92958239563787,414.0852588080332,10.44090590140656
64,面精,2.7996999997412786,13.244099999610626,1.0549999997238046,33.22779999962222,50.33610000009503,25.745500000084576,45740,176.14703191948502,670.5578983856277,176.11627489335876,0.03075702612625264,20.800950407084983,404.920157415728,10.44090590140656
65,面精,2.486999999746331,12.76640000014595,1.0932000004686415,37.04310000011901,53.40020000039658,26.546500000222295,45744,177.8329165028117,668.8761319588747,177.7980413201118,0.034875182699920515,20.99958247592912,396.94965378726044,10.44090590140656
66,面精,2.468399999997928,12.969499999599066,1.1346000001140055,34.22370000043884,50.804100000277685,23.7833999999566,45760,180.30143768675043,666.4117286188525,180.26244466013395,0.038993026616481075,21.29065115592417,388.8631011150531,10.44090590140656
67,面精,2.7153000000907923,14.362699999765027,1.1253999991822639,35.3224999998929,53.533499999502965,25.721200000589306,45926,186.14264048676705,660.5746513185566,186.0995219604299,0.043118526337138974,21.980063622314898,382.00553655784404,10.44090590140656
68,面精,4.479199999877892,14.351400000123249,1.1726000002454384,35.27050000047893,55.28150000009191,34.67960000034509,46338,192.48840523661056,654.2333122454347,192.44086103355176,0.04754420305880558,22.72903403776565,373.2941489712521,10.44090590140656
69,面精,2.92150000041147,13.421700000435521,1.0449000001244713,35.641299999952025,53.03679999997257,23.699600000327337,46340,193.063302158851,653.6453193407959,193.02885393819054,0.03444822066046527,22.798481402902777,371.7197461133245,10.535929370426235
70,面精,3.099399999882735,13.055700000222714,1.0956000005535316,35.1606999993237,52.419199999349075,23.97240000027523,46364,194.30650391904783,652.3187560296187,194.35541724936775,0.0,22.95516071981635,367.0908793016739,10.535929370426235
71,面精,2.650800000083109,13.10760000069422,1.0712000002968125,35.69359999983135,52.531899999848974,23.615799999788578,46512,200.30475878595462,646.3249086728564,200.34926460613008,0.0,23.66308917044447,359.5155355876958,10.535929370426235
72,面精,3.9511000004495145,12.819100000342587,1.037699999869801,38.081700000475394,55.897299999742245,24.1585000003397,46688,206.99287253355578,639.6414139531481,207.03275932583836,0.0,24.452471311844214,350.1988813088592,10.535929370426235
73,面精,3.661900000224705,13.394900000093912,1.098999999157968,38.28220000013971,56.44680000023072,23.905500000182656,46686,207.13539643502736,639.4999472331102,207.17422604587625,0.0,24.469179831426196,349.1358386073264,10.656496489715176
74,面精,3.720699999576027,13.03619999998773,1.1657000004561269,39.59820000000036,57.531899999958114,26.1012999999366,46748,207.56638241032488,639.0691549215492,207.6050183574373,0.0,24.520060361995906,347.1283878113853,10.755703061710104
75,面精,2.738300000601157,14.727699999639299,1.1989999993602396,39.39480000008189,58.06699999993725,24.231999999756226,46954,213.55819016935857,633.0819491434754,213.59222413551106,0.0,25.22720438115107,338.35765237863177,10.755703061710104
76,面精,2.5710999998409534,13.754999999946449,1.1107000000265543,37.75820000009844,55.20220000016707,25.886599999466853,47264,219.92384089886764,626.7210359963544,219.95313728263204,0.0,25.978486674608366,329.50316940420157,10.755703061710104
77,面精,2.127499999915017,10.95549999990908,1.1457000000518747,37.881999999626714,52.11830000007467,25.224900000466732,47268,220.1026458053966,626.5426585710004,220.13151470798607,0.0,25.99955468766269,329.986976024699,10.755703061710104
78,面精,2.251899999464513,12.073400000190304,1.1025000003428431,37.71249999954307,53.14899999939371,26.074200000039127,47304,220.7531656649735,625.892631837,220.78154144198652,0.0,26.076328818079713,328.34140167187843,10.755703061710104
79,面精,3.238499999497435,13.87079999949492,1.1614000004556146,39.2917999997735,57.57149999953981,24.580600000263075,47562,226.89209761268285,619.7584199923509,226.91575328663555,0.0,26.800835604544282,319.8901662961373,10.755703061710104
80,面精,2.729400000134774,14.311399999314744,1.2035999998261104,38.28410000005533,56.535799999437586,26.019800000540272,47888,233.58054757932405,613.0747342176443,233.5994390613422,0.0,27.590240311294952,310.0770505215298,10.755703061710104
81,面精,3.3106999999290565,12.81479999943258,1.201700000819983,39.29900000002817,56.63619999995717,25.6163000003653,47880,233.75017288137315,612.905398632294,233.76877464669246,0.0,27.61024039995887,310.51211506625833,10.755703061710104
82,面精,2.551100000346196,12.972300000001269,1.1567000001377892,40.176599999540485,56.8637000005765,26.806099999703292,47924,234.71624334961234,611.9391999608647,234.73497331812177,0.0,27.724357341507638,309.5220924586098,10.755703061710104
83,面精,4.110099999707018,15.085500000168395,1.1870999996972387,40.26540000086243,60.65770000077464,26.01539999977831,48146,240.69568302640255,605.9645115955782,240.70966168340829,0.0,28.430022939189424,301.3594970432405,10.755703061710104
84,面精,2.81509999967966,15.08780000040133,1.2109999997846899,40.16759999922215,59.289699999681034,26.97509999961767,48428,247.45518495482975,599.2097473215107,247.46442595747578,0.0,29.22782266985887,291.5219216356358,10.755703061710104
85,面精,2.797199999804434,14.448500000071363,1.2980000001334702,43.22690000026341,61.77789999946981,26.180700000622892,48426,248.39234646711702,598.2729044156879,248.40126886329858,0.0,29.33847242573776,292.3431025202108,10.755703061710104
86,面精,2.668000000085158,13.425400000414811,1.2077000001227134,41.55460000038147,58.863299999757146,25.7605999995576,48480,249.31181064360862,597.3537775711129,249.32039570787356,0.0,29.44702975198941,291.5979782593835,10.755703061710104
87,面精,3.470200000265322,15.828800000235788,1.2952000006407616,42.876999999862164,63.478300000497256,40.26549999980489,48628,255.38388018817932,591.2864307666806,255.38774251230586,0.0,30.163639162777837,283.12225124943944,10.755703061710104
88,面精,3.2207000003836583,15.218900000036228,1.168800000414194,42.40140000001702,62.017199999900186,25.7155999997849,48918,262.45378651478677,584.2211469370203,262.45302634196617,0.0007601728206054759,30.998114106344147,273.6576593312201,10.755703061710104
89,面精,2.5224000000889646,13.158700000531098,1.1919999997189734,49.45930000030785,66.34219999978086,25.85240000007616,48932,263.5174695569949,583.1580773999932,263.51609587899327,0.001373678001641565,31.123672387271746,274.31824091348705,10.755703061710104
90,面精,3.4618999998201616,13.219100000242179,1.1668999995890772,42.95670000010432,60.812699999587494,24.469900000440248,48950,266.07559604202106,580.6005782966495,266.073594982337,0.0020010596840620565,31.42573653237719,272.89182654388395,10.755703061710104
91,面精,3.162500000144064,14.045700000679062,1.2056999994456419,41.89600000063365,60.31879999954981,25.213300000359595,49202,271.8901453451617,574.7906274703282,271.88354580865825,0.006599536503472336,32.111945112924836,265.398288506059,10.755703061710104
92,面精,3.3237999996345025,13.821999999890977,1.1914000006072456,42.18270000001212,60.527900000124646,25.003400000059628,49374,278.4511767437434,568.2340196881572,278.44015359082925,0.011023152914162893,32.88634074103035,255.8249482499182,10.755703061710104
93,面精,2.25739999950747,13.094400000227324,1.208300000143936,42.90339999988646,59.471900000062305,25.36679999957414,49376,280.5070083827304,566.1794822610437,280.4946910179427,0.012317364787691076,33.12900049043037,253.56505839399813,10.755703061710104
94,面精,2.1428000000014435,12.31389999975363,1.3405999998212792,44.77669999960199,60.58170000051177,25.986999999986438,49394,283.88439769040997,562.8034018064217,283.8707714725648,0.013626217845171595,33.52774661511104,249.84722611381972,10.755703061710104
95,面精,3.5785999998552143,14.361200000166718,1.175100000182283,43.05610000028537,62.17870000000403,26.018699999440287,49614,289.4182860221699,557.2739163320014,289.4002569469851,0.018029075184813337,34.18082966038757,241.78341000210418,10.755703061710104
96,面精,3.154500000164262,13.756899999862071,1.2241999993420905,44.93060000004334,63.07509999987815,24.710400000003574,49808,296.3612166011735,550.3351231813198,296.3390500976667,0.02216650350680993,35.00036489243666,232.44681403552624,10.755703061710104
97,面精,2.341399999750138,12.975399999959336,1.2047999998685555,44.65500000060274,61.18420000075275,25.430400000004738,49812,299.0719492003991,547.6277907739126,299.0463825050739,0.025566695325210276,35.3201257275785,226.2955626908403,10.755703061710104
98,面精,2.9869999998481944,12.935900000229594,1.1411999994379585,44.25809999975172,61.332799999945564,25.477199999841105,49822,301.99641943062306,544.7067347799488,301.9674384990377,0.028980931585351755,35.66512928221053,218.31408946402803,10.755703061710104
99,面精,4.85339999977441,14.220900000509573,1.2291999992157798,44.33270000026823,64.64460000006511,25.201499999639054,49942,306.50523546503973,540.2020351305805,306.472138148406,0.033097316633757146,36.19717570473485,210.98827490011246,10.755703061710104
100,面精,4.188699999758683,13.059500000053959,1.2076000002707588,44.71499999999651,63.17820000003849,27.07390000068699,50124,311.17612611709774,535.5361051533254,311.1380681256611,0.0380579914366308,36.74826491053701,199.99312595819788,10.755703061710104
101,面精,2.397999999629974,13.59390000015992,1.1966000001848442,45.010499999989406,62.20650000068417,28.318200000285287,50128,316.039657874775,530.6775185222697,315.9966547567168,0.04300311805820911,37.32210863748564,191.4681486726227,10.755703061710104
102,面精,2.9703000000154134,14.276900000368187,1.2924000002385583,46.02169999998296,64.56889999935811,27.952299999924435,50326,322.1883329013581,524.5337915257078,322.1403817532787,0.047951148079391714,38.04773925082638,182.47955996182782,10.755703061710104
103,面精,4.632199999832665,14.747100000022328,1.280699999369972,48.4191000005012,69.08709999970597,28.106599999773607,50538,329.33616195341165,517.3901703725523,329.2840029064341,0.05215904697752194,38.89146655214345,171.72985341784346,10.755703061710104
104,面精,2.987099999700149,13.851900000190653,1.3346999994610087,46.476999999867985,64.65839999964373,27.097599999251543,50528,333.2593381244951,513.4711840446934,333.2029892342931,0.05634889020200262,39.35433484924547,163.81079228855322,10.755703061710104
105,面精,4.34049999967101,13.317599999936647,1.2376000004223897,46.56680000061897,65.46960000014224,27.244000000791857,50536,335.63264919098583,511.10206231628325,335.5721109627032,0.06053822828260991,39.63414989536114,156.30035312892272,10.747389494158336
106,面精,3.9867000004960573,14.98989999981859,1.255000000128348,45.917999999801395,66.15769999916665,26.82639999966341,50580,338.8583086480139,507.8810198061768,338.79315347280965,0.06515517520426783,40.01458461414228,144.55997931518533,10.872165210182612
107,面精,2.8439999996408005,14.818800000284682,1.256400000784197,46.312399999806075,65.23749999996653,26.703300000008312,50650,343.3018171627118,503.4421130717223,343.23206020726417,0.06975695544764449,40.53886028884056,133.8342145057506,10.872165210182612
108,面精,2.5206999998772517,13.874100000066392,1.2825000003431342,46.9411999993099,64.62550000014744,27.037599999857775,50692,343.4832891242622,503.26065990166825,343.4135133773182,0.06977574694400346,40.56029157560715,133.20786058151725,10.555303826679955
109,台粗,5.361800000173389,14.516200000798563,1.3388000006671064,49.81279999992694,71.03749999987485,28.444100000342587,51206,395.09400904439826,451.7509377568804,394.9232355221061,0.17077352229216558,46.64406308658898,156.2899727961506,10.714526150773304
110,台粗,5.34220000008645,15.863600000557199,1.3755999998465995,53.44359999980952,76.03259999996226,44.4681999997556,51920,457.8930797488865,388.95250678567163,457.72166649331484,0.17141325557167875,54.06113484254014,163.99677431756774,10.77165218231793
111,台粗,4.445600000508421,16.901799999686773,1.324400000157766,56.38619999990624,79.0673000001334,26.13870000004681,52622,492.9573355377579,353.9075738117929,492.7665994671936,0.19073607056429864,58.20026345658033,164.37027649049406,10.745477374124611
112,台粗,4.8209000005954294,15.59949999955279,1.4450999997279723,50.59439999968163,72.46759999998176,29.47390000008454,53252,534.6687741185087,312.1974132309351,534.4767600480513,0.1920140704573896,63.126616698149434,165.64752564991355,10.793856979515597
113,台粗,3.4785999996529426,16.420200000538898,1.3882000002922723,55.17090000012104,76.46519999980228,26.89280000049621,53738,559.0624289389161,287.8042174170726,558.8699558619139,0.19247307700220517,66.00767727419051,162.62687501811172,10.81823490481945
114,台粗,4.146199999922828,16.42500000070868,1.3939000000391388,54.96249999941938,76.93659999949887,27.57389999987936,54388,589.4587119816133,257.4079447746435,589.266228504343,0.19248347727034343,69.59775638628989,161.3980668090864,10.83333931957889
115,台粗,3.2458999994560145,15.080599999237165,1.5173000001595938,55.79720000059751,75.65179999983229,31.835799999498704,54380,606.7655761395581,240.101061645315,606.5731116336715,0.192464505886619,71.64185831776877,159.85087483170915,10.83333931957889
116,台粗,4.9385000002075685,19.024000000172236,1.4920999992682482,57.35110000023269,82.81859999988228,27.952699999332253,54888,619.3681572076603,227.49850465272306,619.1756686262634,0.19248858139690128,73.13033610418628,156.93989903979698,10.824582315292979
117,台粗,4.694500000368862,17.62940000025992,1.641899999412999,56.32019999939075,80.29499999975087,28.438199999982317,55584,653.3544535939945,193.51223023320682,653.1619430457797,0.19251054821484104,77.14442741488433,154.95336953080312,10.83825577849137
118,台粗,3.3757999999579624,16.5593000001536,1.4105000000199652,56.31790000006731,77.67000000058033,31.36770000037359,56134,669.5445036277233,177.3222019916266,669.3519712873599,0.19253234036341382,79.05661852127886,149.22690700013865,10.883745761754291
119,台粗,4.183899999588903,17.209399999956076,1.5206999996735249,56.5403000000515,79.46160000028613,31.303400000069814,57036,691.0437370846339,155.822464696268,690.8517085827184,0.1920285019155017,81.59593505813443,137.45498653732392,11.037599285608668
