step,phase,tool_ms,update_ms,export_ms,metrics_ms,pipeline_ms,render_ms,faces,removed_mm3,planned_remaining_mm3,planned_removed_mm3,excess_removed_mm3,completion_pct,remaining_area_mm2,overcut_area_mm2
25,面粗,3.115100000286475,12.316199999986566,1.0377999997217557,28.01030000046012,44.48729999967327,22.258799999690382,42676,71.24340959692927,775.4307856325747,71.24338764641175,2.195051752096333e-05,8.41449874046606,474.20945372331573,10.132535189026479
26,面粗,2.8413000000000466,12.189099999886821,1.0348000005251379,29.709599999478087,45.78289999972185,23.318200000176148,42846,75.95386975709698,770.7203180430029,75.95385523598361,1.4521113371301908e-05,8.970848247541403,473.73366306293684,10.132535189026479
27,面粗,2.542199999879813,12.478100000407721,1.0625000004438334,29.28669999982958,45.38050000064686,23.544599999695492,42846,75.95386975709698,770.7203180430029,75.95385523598361,1.4521113371301908e-05,8.970848247541403,473.73366306293684,10.132535189026479
28,面粗,4.096899999240122,10.616399999889836,0.7771000000502681,28.323900000032154,43.82309999982681,23.737900000014633,42846,75.95386975709698,770.7203180430029,75.95385523598361,1.4521113371301908e-05,8.970848247541403,473.73366306293684,10.132535189026479
29,面粗,3.6143000006632064,11.825300000054995,1.34040000011737,27.52539999983128,44.31269999986398,21.266900000227906,43100,81.0678101142912,765.6063784511877,81.06779482779882,1.528649238480284e-05,9.574851505608201,473.2143911275129,10.132535189026479
30,面粗,3.0179999994288664,12.80769999993936,0.8090000001175213,28.779100000065228,45.42089999995369,34.44949999993696,43228,85.07713875757327,761.5970540863522,85.07711919263431,1.9564938952498778e-05,10.04838955499835,472.91206074968574,10.132535189026479
31,面粗,2.2945000000618165,11.874299999362847,0.9240999997928157,26.247499999954016,41.34920000069542,21.573199999693315,43228,85.07713875757327,761.5970540863522,85.07711919263431,1.9564938952498778e-05,10.04838955499835,472.91206074968574,10.132535189026479
32,面粗,2.376600000388862,11.131299999760813,0.9039999995366088,26.267299999744864,40.6886000000668,22.628099999565165,43228,85.07713875757327,761.5970540863522,85.07711919263431,1.9564938952498778e-05,10.04838955499835,472.91206074968574,10.132535189026479
33,面粗,3.3971000002566143,11.760100000174134,0.9553999998388463,28.580899999724352,44.70279999986815,22.402699999474862,43352,89.73668282011204,756.9375199612252,89.73665331776124,2.9502350798793486e-05,10.598723351892325,472.75919201791277,10.132535189026479
34,面粗,3.3934000002773246,12.668800000028568,1.0165000003325986,30.015399999683723,47.10330000034446,22.96550000028219,43528,94.96945968102227,751.7047382088505,94.969435070136,2.4610886271148047e-05,11.216762961168387,472.7052763149001,10.132535189026479
35,面粗,2.949100000478211,11.932499999602442,0.9685000004537869,29.466599999977916,45.32759999983682,23.333899999670393,43528,94.96945968102227,751.7047382088505,94.969435070136,2.4610886271148047e-05,11.216762961168387,472.7052763149001,10.132535189026479
36,面粗,2.2233999998206855,11.204800000086834,0.9272999996028375,29.40599999965343,43.76959999990504,23.84189999975206,43528,94.96945968102227,751.7047382088505,94.969435070136,2.4610886271148047e-05,11.216762961168387,472.7052763149001,10.132535189026479
37,面粗,3.066999999646214,12.027399999169575,0.9732000007716124,30.80370000043331,46.87999999987369,24.43779999975959,43736,98.2193897730831,748.4548094266158,98.21936385237063,2.59207124599925e-05,11.600609414125413,472.49807537538777,10.132535189026479
38,面粗,3.2349000002795947,13.68709999951534,1.4122000002316781,30.660399999760557,49.00309999993624,24.694499999895925,43846,100.55434635657002,746.1198527570435,100.55432052194294,2.5834627081167127e-05,11.876389252847732,472.1251000330066,10.132535189026479
39,面粗,2.5144999999611173,11.712100000295322,1.4525999995385064,31.017399999655026,46.7028000002756,24.23129999988305,43846,100.55434635657002,746.1198527570435,100.55432052194294,2.5834627081167127e-05,11.876389252847732,472.1251000330066,10.132535189026479
40,面粗,2.2955999993428122,11.317999999846506,1.5664000002288958,30.775300000641437,45.96829999991314,24.050399999396177,43846,100.55434635657002,746.1198527570435,100.55432052194294,2.5834627081167127e-05,11.876389252847732,472.1251000330066,10.132535189026479
41,面粗,2.941899999314046,11.958000000049651,1.0246000001643552,30.988299999989977,46.91929999989952,24.38140000049316,44002,106.4874828323882,740.186719449411,106.48745382957543,2.9002812766520947e-05,12.577146816368861,471.93154770822787,10.132535189026479
42,面粗,3.0335999999806518,12.95490000029531,1.013299999613082,30.73020000010729,47.73879999993369,23.537799999758136,44162,112.13325394418644,734.5409531425197,112.13322013646678,3.380771966021712e-05,13.243963696471218,471.3649336537457,10.132535189026479
43,面粗,2.2089000003688852,12.20850000026985,0.9681000001364737,31.657100000302307,47.0500000001266,24.499699999978475,44162,112.13325394418644,734.5409531425197,112.13322013646678,3.380771966021712e-05,13.243963696471218,471.3649336537457,10.132535189026479
44,面粗,2.601900000627211,11.82760000028793,1.3341999992917408,30.561499999748776,46.333299999787414,23.93740000024991,44162,112.13325394418644,734.5409531425197,112.13322013646678,3.380771966021712e-05,13.243963696471218,471.3649336537457,10.132535189026479
45,面粗,2.65899999976682,12.639900000067428,1.239000000168744,31.11579999949754,47.66109999945911,24.14500000031694,44264,113.08607248686894,733.5881348164982,113.08603846248832,3.402438062494184e-05,13.356500296274596,471.0957091696854,10.132535189026479
46,面粗,3.5316000003149384,11.993800000709598,1.1270999993939768,30.97890000026382,47.638199999710196,25.16860000014276,44286,113.14782023455336,733.5263870688082,113.14778621017831,3.402437505428679e-05,13.36379327268025,471.0562731992054,10.132535189026479
47,面粗,2.6027999992948025,12.112399999750778,1.1626000004980597,31.34440000030736,47.230499999386666,24.55530000042927,44286,113.14782023455336,733.5263870688082,113.14778621017831,3.402437505428679e-05,13.36379327268025,471.0562731992054,10.132535189026479
48,面粗,2.8527000004032743,13.321899999937159,1.0460000003149617,31.301999999413965,48.53069999990112,25.67819999967469,44402,118.06329258564074,728.6109067118018,118.06326656718466,2.6018456082965713e-05,13.944356671463249,470.378344454368,10.132535189026479
49,面粗,2.7186999996047234,13.401400000475405,1.089499999579857,33.67990000060672,50.89629999929457,36.42579999996087,44534,121.82345086449641,724.8507602941971,121.82341298478934,3.787970706525812e-05,14.388464515575517,469.0557012016391,10.132535189026479
50,面粗,2.4116999993566424,12.880499999482709,1.0617999996611616,31.940099999701488,48.302700000022014,23.807200000192097,44534,121.82345086449641,724.8507602941971,121.82341298478934,3.787970706525812e-05,14.388464515575517,469.0557012016391,10.132535189026479
51,面粗,3.127999999378517,11.29769999988639,0.9863999994195183,30.389100000320468,45.8080999997037,22.569499999917753,44534,121.82345086449641,724.8507602941971,121.82341298478934,3.787970706525812e-05,14.388464515575517,469.0557012016391,10.132535189026479
52,面粗,3.9121999998315005,11.126100000183214,0.9607000001778943,30.216899999686575,46.22670000026119,23.71659999971598,44534,121.82345086449641,724.8507602941971,121.82341298478934,3.787970706525812e-05,14.388464515575517,469.0557012016391,10.132535189026479
53,面粗,2.924499999608088,11.80930000009539,0.9847000001173001,31.907399999909103,47.635900000386755,25.782699999581382,44602,123.07527052090154,723.5989402418312,123.07523303715527,3.74837462686628e-05,14.53631596680355,468.3732805770986,10.132535189026479
54,面粗,2.8277999999772874,11.68500000039785,1.0486999999557156,31.915399999888905,47.48479999943811,25.60989999983576,44602,123.07527052090154,723.5989402418312,123.07523303715527,3.74837462686628e-05,14.53631596680355,468.3732805770986,10.132535189026479
55,面精,3.509999999550928,11.975699999311473,1.0262999994665734,31.965700000000652,48.48519999995915,24.54219999981433,44602,123.07527052090154,723.5989402418312,123.07523303715527,3.74837462686628e-05,14.53631596680355,468.3732805770986,10.132535189026479
56,面精,3.365400000802765,13.467199999467994,1.1800000002040179,33.432100000027276,51.452400000016496,25.452299999415118,44908,133.53548063245398,713.1425337404675,133.53163953851902,0.003841093934966011,15.7713136591116,460.4773673282915,10.136353718387076
57,面精,3.6022000003868015,12.628700000277604,1.129199999923003,32.62489999997342,49.99249999946187,24.62660000037431,44906,133.55765710579726,713.1203572671196,133.55381601186684,0.0038410939304185376,15.773932904394817,460.30559879102526,10.117705783044002
58,面精,3.6903000000165775,12.019300000247313,1.0922999999820604,34.352900000158115,51.164600000447535,26.05459999995219,44968,136.96265963991027,709.7153547330081,136.95881854597837,0.0038410939318964665,16.176094992429782,457.4407593994207,10.360375115584677
59,面精,2.586200000223471,13.169799999559473,1.2882000000900007,33.51740000016434,50.56940000031318,25.86159999918891,44940,141.7985556907879,704.8831817373517,141.79099154163475,0.007564149153154176,16.746819026321404,449.8519125539407,10.474495994049457
60,面精,3.242300000238174,13.92180000038934,1.6444000002593384,33.822000000327535,52.63829999967129,24.756599999818718,45250,148.89786385327898,697.7880697511505,148.88610352783599,0.011760325442992325,17.584816949267772,443.07179636118457,10.474495994049457
61,面精,3.4193000001323526,13.987599999381928,1.344299999800569,34.33229999973264,53.090899999915564,24.836399999912828,45556,157.6426275244812,689.0482713582122,157.62590192077425,0.01672560370695919,18.617067449964033,432.77958575973287,10.474495994049457
62,面精,2.3871000003055087,13.353600000300503,1.4156999995975639,33.71970000080182,50.88439999963157,25.19320000010339,45554,161.6219621756827,685.073884230507,161.60028904847945,0.021673127203257536,19.086479090608893,423.5000614812798,10.474495994049457
63,面精,3.4439999999449356,13.68800000000192,1.1368000004949863,34.00640000018029,52.28129999977682,25.27910000026168,45538,168.76524668309867,677.9355462927651,168.73862698622133,0.0266196968773329,19.92958239563787,414.0852588080332,10.44090590140656
64,面精,3.004900000632915,14.055699999516946,1.1144999998577987,34.87349999977596,53.055899999890244,25.247599999602244,45740,176.14703191948502,670.5578983856277,176.11627489335876,0.03075702612625264,20.800950407084983,404.920157415728,10.44090590140656
65,面精,2.4044000001595123,13.083600000754814,1.2669999996433035,34.74419999929523,51.50649999995949,25.744000000486267,45744,177.8329165028117,668.8761319588747,177.7980413201118,0.034875182699920515,20.99958247592912,396.94965378726044,10.44090590140656
66,面精,2.3562999995192513,12.892600000668608,1.1737000004359288,35.32329999961803,51.752899999883084,25.61009999953967,45760,180.30143768675043,666.4117286188525,180.26244466013395,0.038993026616481075,21.29065115592417,388.8631011150531,10.44090590140656
67,面精,3.1529999996564584,14.112300000306277,1.0682000001907,35.29129999969882,53.63229999966279,25.50760000031005,45926,186.14264048676705,660.5746513185566,186.0995219604299,0.043118526337138974,21.980063622314898,382.00553655784404,10.44090590140656
68,面精,3.3636999996815575,15.29610000034154,1.1919999997189734,37.117200000466255,56.97520000012446,37.72610000032728,46338,192.48840523661056,654.2333122454347,192.44086103355176,0.04754420305880558,22.72903403776565,373.2941489712521,10.44090590140656
69,面精,2.720899999985704,12.857400000029884,1.1142000003019348,35.74580000076821,52.44730000049458,23.616299999957846,46340,193.063302158851,653.6453193407959,193.02885393819054,0.03444822066046527,22.798481402902777,371.7197461133245,10.535929370426235
70,面精,2.12790000023233,12.25960000010673,1.0620000002745655,35.45910000048025,50.917999999910535,24.233200000708166,46364,194.30650391904783,652.3187560296187,194.35541724936775,0.0,22.95516071981635,367.0908793016739,10.535929370426235
71,面精,2.675900000213005,12.75660000010248,1.1588999996092753,38.12370000014198,54.72420000023703,25.895699999637145,46512,200.30475878595462,646.3249086728564,200.34926460613008,0.0,23.66308917044447,359.5155355876958,10.535929370426235
72,面精,2.8671999998550746,13.10990000001766,1.1566000002858345,37.53750000032596,54.682400000274356,25.711199999932433,46688,206.99287253355578,639.6414139531481,207.03275932583836,0.0,24.452471311844214,350.1988813088592,10.535929370426235
73,面精,2.323100000467093,13.362099999540078,1.4399000001503737,37.9611999996996,55.09429999983695,25.128100000074483,46686,207.13539643502736,639.4999472331102,207.17422604587625,0.0,24.469179831426196,349.1358386073264,10.656496489715176
74,面精,2.340099999855738,12.982300000658142,1.0663000002750778,37.701600000218605,54.09770000005665,24.913899999774003,46748,207.56638241032488,639.0691549215492,207.6050183574373,0.0,24.520060361995906,347.1283878113853,10.755703061710104
75,面精,2.816000000166241,15.043700000205718,1.1408999998820946,36.75070000008418,55.7598000004873,27.10800000022573,46954,213.55819016935857,633.0819491434754,213.59222413551106,0.0,25.22720438115107,338.35765237863177,10.755703061710104
76,面精,2.6267000002917484,14.16259999950853,1.135200000135228,39.26279999996041,57.193800000277406,25.15270000003511,47264,219.92384089886764,626.7210359963544,219.95313728263204,0.0,25.978486674608366,329.50316940420157,10.755703061710104
77,面精,2.4972000001071137,12.43479999993724,1.1414000000513624,38.89569999955711,54.975500000182365,25.92480000021169,47268,220.1026458053966,626.5426585710004,220.13151470798607,0.0,25.99955468766269,329.986976024699,10.755703061710104
78,面精,2.4084000006041606,12.70959999965271,1.224999999976717,43.20769999958429,59.55900000026304,26.707299999543466,47304,220.7531656649735,625.892631837,220.78154144198652,0.0,26.076328818079713,328.34140167187843,10.755703061710104
79,面精,2.7221000000281492,14.942299999347597,1.2149000003773835,43.264199999612174,62.151799999810464,29.164900000068883,47562,226.89209761268285,619.7584199923509,226.91575328663555,0.0,26.800835604544282,319.8901662961373,10.755703061710104
80,面精,2.866300000277988,16.43309999963094,1.4760000003661844,42.30759999973088,63.090599999668484,26.622699999279575,47888,233.58054757932405,613.0747342176443,233.5994390613422,0.0,27.590240311294952,310.0770505215298,10.755703061710104
81,面精,2.5889000007737195,14.718400000674592,1.205399999889778,42.79800000040268,61.32049999996525,29.33630000006815,47880,233.75017288137315,612.905398632294,233.76877464669246,0.0,27.61024039995887,310.51211506625833,10.755703061710104
82,面精,2.421399999548157,12.953299999935552,1.237299999957031,43.4400000003734,60.05939999977272,26.111399999535934,47924,234.71624334961234,611.9391999608647,234.73497331812177,0.0,27.724357341507638,309.5220924586098,10.755703061710104
83,面精,3.122099999927741,14.449700000113808,1.3539000001401291,40.937900000244554,59.87100000038481,26.680199999645993,48146,240.69568302640255,605.9645115955782,240.70966168340829,0.0,28.430022939189424,301.3594970432405,10.755703061710104
84,面精,2.856699999938428,15.028499999971245,1.2554000004456611,42.66609999922366,61.81309999919904,26.730700000371144,48428,247.45518495482975,599.2097473215107,247.46442595747578,0.0,29.22782266985887,291.5219216356358,10.755703061710104
85,面精,2.32990000040445,13.694999999643187,1.1905999999726191,42.24729999987176,59.470999999575724,26.866100000006554,48426,248.39234646711702,598.2729044156879,248.40126886329858,0.0,29.33847242573776,292.3431025202108,10.755703061710104
86,面精,2.2533999999723164,14.672199999949953,1.244600000063656,41.64689999925031,59.822799999892595,26.022199999715667,48480,249.31181064360862,597.3537775711129,249.32039570787356,0.0,29.44702975198941,291.5979782593835,10.755703061710104
87,面精,3.3305999995718594,14.387800000804418,1.2483000000429456,42.24069999963831,61.21480000001611,44.66690000026574,48628,255.38388018817932,591.2864307666806,255.38774251230586,0.0,30.163639162777837,283.12225124943944,10.755703061710104
88,面精,2.7414000005592243,15.314500000386033,1.2308000004850328,42.6050000005489,61.90049999986513,25.007799999912095,48918,262.45378651478677,584.2211469370203,262.45302634196617,0.0007601728206054759,30.998114106344147,273.6576593312201,10.755703061710104
89,面精,2.3264000001290697,12.726399999337445,1.1787000003096182,43.48360000039975,59.725000000071304,24.774100000286126,48932,263.5174695569949,583.1580773999932,263.51609587899327,0.001373678001641565,31.123672387271746,274.31824091348705,10.755703061710104
90,面精,2.609499999380205,13.51280000017141,1.241699999809498,41.909100000339095,59.282100000018545,25.30639999986306,48950,266.07559604202106,580.6005782966495,266.073594982337,0.0020010596840620565,31.42573653237719,272.89182654388395,10.755703061710104
91,面精,2.7452000003904686,13.776800000414369,1.1505000002216548,42.9043999993155,60.58579999989888,27.155900000252586,49202,271.8901453451617,574.7906274703282,271.88354580865825,0.006599536503472336,32.111945112924836,265.398288506059,10.755703061710104
92,面精,2.977899999677902,13.500099999873783,1.1610000001383014,43.123800000103074,60.771500000555534,26.589399999465968,49374,278.4511767437434,568.2340196881572,278.44015359082925,0.011023152914162893,32.88634074103035,255.8249482499182,10.755703061710104
93,面精,2.2918000004210626,12.42900000033842,1.2391999998726533,45.38219999994908,61.35270000049786,25.791299999582407,49376,280.5070083827304,566.1794822610437,280.4946910179427,0.012317364787691076,33.12900049043037,253.56505839399813,10.755703061710104
94,面精,3.49610000012035,12.893500000245695,1.2642000001505949,44.363699999848905,62.0253999995839,25.456600000325125,49394,283.88439769040997,562.8034018064217,283.8707714725648,0.013626217845171595,33.52774661511104,249.84722611381972,10.755703061710104
95,面精,2.905299999838462,13.717600000745733,1.2638999996852363,45.020100000328966,62.91569999939384,27.392899999540532,49614,289.4182860221699,557.2739163320014,289.4002569469851,0.018029075184813337,34.18082966038757,241.78341000210418,10.755703061710104
96,面精,4.405599999699916,14.171699999678822,1.282599999285594,46.08929999994871,65.95759999981965,26.216799999929208,49808,296.3612166011735,550.3351231813198,296.3390500976667,0.02216650350680993,35.00036489243666,232.44681403552624,10.755703061710104
97,面精,3.1558000000586617,13.005099999645608,1.3757000006080489,44.28300000017771,61.8332999993072,24.21610000055807,49812,299.0719492003991,547.6277907739126,299.0463825050739,0.025566695325210276,35.3201257275785,226.2955626908403,10.755703061710104
98,面精,2.4511000001439243,13.356399999793211,1.2296999993850477,45.248999999785156,62.29499999972177,24.83029999984865,49822,301.99641943062306,544.7067347799488,301.9674384990377,0.028980931585351755,35.66512928221053,218.31408946402803,10.755703061710104
99,面精,2.7851000004375237,13.024299999415234,1.198899999508285,43.629499999951804,60.64490000062506,24.934899999607296,49942,306.50523546503973,540.2020351305805,306.472138148406,0.033097316633757146,36.19717570473485,210.98827490011246,10.755703061710104
100,面精,2.7121999992232304,12.797200000022713,1.2169000001449604,43.17139999966457,59.90830000064307,24.967800000013085,50124,311.17612611709774,535.5361051533254,311.1380681256611,0.0380579914366308,36.74826491053701,199.99312595819788,10.755703061710104
101,面精,2.5002000002132263,13.203800000155752,1.2972000004083384,44.275000000197906,61.28510000053211,25.174200000037672,50128,316.039657874775,530.6775185222697,315.9966547567168,0.04300311805820911,37.32210863748564,191.4681486726227,10.755703061710104
102,面精,2.802900000460795,13.796499999443768,1.2450000003809691,44.66139999931329,62.515699999494245,25.09730000019772,50326,322.1883329013581,524.5337915257078,322.1403817532787,0.047951148079391714,38.04773925082638,182.47955996182782,10.755703061710104
103,面精,2.8604999997696723,13.495000000148138,1.2342999998509185,46.45280000022467,64.05090000043856,24.793599999611615,50538,329.33616195341165,517.3901703725523,329.2840029064341,0.05215904697752194,38.89146655214345,171.72985341784346,10.755703061710104
104,面精,2.2166000007928233,12.895199999547913,1.303899999584246,44.93540000021312,61.36239999977988,25.11640000011539,50528,333.2593381244951,513.4711840446934,333.2029892342931,0.05634889020200262,39.35433484924547,163.81079228855322,10.755703061710104
105,面精,2.5814000000536907,12.827300000026298,1.2219000000186497,45.649300000150106,62.289500000588305,24.564899999859335,50536,335.63264919098583,511.10206231628325,335.5721109627032,0.06053822828260991,39.63414989536114,156.30035312892272,10.747389494158336
106,面精,2.8411000002961373,12.629199999537377,1.246700000592682,44.70690000016475,61.433399999259564,27.293500000268978,50580,338.8583086480139,507.8810198061768,338.79315347280965,0.06515517520426783,40.01458461414228,144.55997931518533,10.872165210182612
107,面精,2.7762999998230953,14.412500000617001,1.2669999996433035,49.185400000169466,67.64879999991535,28.34789999997156,50650,343.3018171627118,503.4421130717223,343.23206020726417,0.06975695544764449,40.53886028884056,133.8342145057506,10.872165210182612
108,面精,2.5844000001598033,13.361799999984214,1.3369000007514842,49.299299999802315,66.58940000033908,28.31719999994675,50692,343.4832891242622,503.26065990166825,343.4135133773182,0.06977574694400346,40.56029157560715,133.20786058151725,10.555303826679955
109,台粗,5.509700000402518,14.363599999342114,1.3044999996054685,48.60939999980474,69.79460000002291,27.543600000171864,51206,395.09400904439826,451.7509377568804,394.9232355221061,0.17077352229216558,46.64406308658898,156.2899727961506,10.714526150773304
110,台粗,3.6777000004803995,15.953000000081374,1.3822999999320018,51.79910000060772,72.81930000044667,39.90239999984624,51920,457.8930797488865,388.95250678567163,457.72166649331484,0.17141325557167875,54.06113484254014,163.99677431756774,10.77165218231793
111,台粗,3.8923000001886976,16.881699999430566,1.3331999998626998,53.19489999965299,75.30950000000303,25.52209999976185,52622,492.9573355377579,353.9075738117929,492.7665994671936,0.19073607056429864,58.20026345658033,164.37027649049406,10.745477374124611
112,台粗,3.6291000005803653,15.531400000327267,1.2564999997266568,51.522700000532495,71.94750000053318,26.480999999876076,53252,534.6687741185087,312.1974132309351,534.4767600480513,0.1920140704573896,63.126616698149434,165.64752564991355,10.793856979515597
113,台粗,3.7500999997064355,15.728700000181561,1.287400000364869,50.91169999923295,71.6867999999522,26.75600000020495,53738,559.0624289389161,287.8042174170726,558.8699558619139,0.19247307700220517,66.00767727419051,162.62687501811172,10.81823490481945
114,台粗,3.6772999992535915,15.697200000431621,1.2712999996438157,51.917199999479635,72.5720000000365,26.084599999194324,54388,589.4587119816133,257.4079447746435,589.266228504343,0.19248347727034343,69.59775638628989,161.3980668090864,10.83333931957889
115,台粗,2.5821999997788225,12.99879999987752,1.3370000006034388,50.56799999965733,67.49479999962205,25.987500000155705,54380,606.7655761395581,240.101061645315,606.5731116336715,0.192464505886619,71.64185831776877,159.85087483170915,10.83333931957889
116,台粗,3.5782000004473957,16.557099999772618,1.3797999999951571,56.158399999731046,77.68260000011651,27.39130000009027,54888,619.3681572076603,227.49850465272306,619.1756686262634,0.19248858139690128,73.13033610418628,156.93989903979698,10.824582315292979
117,台粗,3.782199999477598,16.570300000239513,1.4387999999598833,54.08589999933611,75.88680000026216,26.817599999958475,55584,653.3544535939945,193.51223023320682,653.1619430457797,0.19251054821484104,77.14442741488433,154.95336953080312,10.83825577849137
118,台粗,5.05539999994653,16.699200000402925,1.7334999993181555,54.87100000027567,78.36700000007113,27.599500000178523,56134,669.5445036277233,177.3222019916266,669.3519712873599,0.19253234036341382,79.05661852127886,149.22690700013865,10.883745761754291
119,台粗,4.208100000141712,16.788200000519282,1.4119999996182742,53.48649999996269,75.90160000017931,26.381499999843072,57036,691.0437370846339,155.822464696268,690.8517085827184,0.1920285019155017,81.59593505813443,137.45498653732392,11.037599285608668
